Date,Open,High,Low,Close,Adj Close,Volume
25-08-2004,70.245667,71.00383,69.696388,70.864571,60.966637,40541965
26-08-2004,71.328751,72.15654,71.06572,71.282333,61.326057,42216549
27-08-2004,71.367432,71.700096,70.191513,70.895515,60.993267,30828151
30-08-2004,71.344223,72.473724,71.344223,72.288055,62.191307,22656364
31-08-2004,72.419571,73.781158,72.419571,73.59549,63.316113,34272565
01-09-2004,73.59549,74.175713,73.355667,73.649643,63.362705,21271266
02-09-2004,73.494919,73.959099,72.829597,73.023003,62.823597,24176140
03-09-2004,73.154518,73.479446,72.504669,73.30925,63.069855,25309445
06-09-2004,73.510391,74.253075,73.425293,73.819839,63.509136,18366837
07-09-2004,73.665115,75.25106,73.665115,75.003494,64.527481,40774944
08-09-2004,75.351631,75.351631,74.438751,74.68631,64.254585,26741453
09-09-2004,75.320686,75.413521,74.469696,75.15049,64.653915,33203315
10-09-2004,75.042183,75.622406,74.601212,75.483147,64.940132,18459097
13-09-2004,75.955063,76.558495,75.073128,75.962799,65.352791,28573535
14-09-2004,76.047897,76.256783,74.84877,75.25106,64.740456,23147322
15-09-2004,75.343895,76.094315,74.949341,75.452202,64.913513,21519982
16-09-2004,75.583717,76.094315,74.694046,75.947327,65.339478,22169750
17-09-2004,76.674538,78.910332,76.612648,78.778816,67.775467,53617654
20-09-2004,79.219788,79.219788,77.370811,77.68026,66.830345,29253672
21-09-2004,77.517799,78.755608,76.99173,78.523521,67.555817,32666586
22-09-2004,78.291428,78.36879,77.386284,77.896873,67.016716,37216244
23-09-2004,77.517799,77.951035,77.053619,77.370811,66.564125,31976567
24-09-2004,77.363075,78.407471,76.597176,77.185135,66.404388,37100743
27-09-2004,76.744171,76.953049,76.078842,76.651329,65.945137,22852698
28-09-2004,76.573967,77.633842,76.434715,76.790588,66.064957,31496777
29-09-2004,76.92984,79.916054,76.40377,79.575653,68.461021,52923621
30-09-2004,79.529236,80.418915,79.529236,80.132668,68.940231,39245784
01-10-2004,80.163612,82.778488,79.258469,82.507713,70.983559,43835086
04-10-2004,82.469032,85.006546,82.469032,84.511421,72.707375,36879054
05-10-2004,84.480476,84.75898,83.134354,83.536644,71.868767,24649951
06-10-2004,83.38192,85.989052,83.38192,84.53463,72.727348,47788154
07-10-2004,85.083908,87.327438,84.673882,86.460968,74.384636,44146837
08-10-2004,86.646645,87.033455,85.432037,85.78791,73.805573,26402454
11-10-2004,85.873009,86.37587,84.333488,84.619728,72.80056,16566424
12-10-2004,84.635201,85.401093,82.484505,82.793961,71.229805,25808495
13-10-2004,null,null,null,null,null,null
14-10-2004,83.087936,84.465004,82.577347,84.000824,72.268105,28691214
15-10-2004,84.526894,86.166992,83.869308,84.526894,72.720703,37568886
18-10-2004,84.944656,85.950371,84.480476,85.207687,73.306404,27107364
19-10-2004,85.594505,87.095345,85.408829,86.623428,74.524414,35597196
20-10-2004,87.729721,87.729721,84.581047,84.813133,72.966934,47230388
21-10-2004,84.967865,85.548088,83.026047,83.428337,71.775574,39671730
22-10-2004,83.428337,83.428337,83.428337,83.428337,71.775574,0
25-10-2004,83.552116,84.171021,82.654709,83.056992,71.456108,55106084
26-10-2004,92.835686,92.835686,83.111145,85.370148,73.446175,41331275
27-10-2004,85.493935,85.718285,83.273613,83.644951,71.961952,70270237
28-10-2004,84.00856,84.867287,83.026047,83.335503,71.695724,54483041
29-10-2004,83.706841,84.171021,81.579361,81.873337,70.437759,35575493
01-11-2004,82.298836,82.724335,81.339531,81.981651,70.530968,31630646
02-11-2004,82.623764,84.403114,82.623764,84.078186,72.334663,32774809
03-11-2004,84.310272,84.542366,83.265877,84.124603,72.374588,28713098
04-11-2004,85.718285,90.824249,82.964157,83.134354,71.522636,39587065
05-11-2004,83.706841,84.132339,83.010574,83.60627,71.928658,20482679
08-11-2004,84.171021,84.99881,83.706841,83.915726,72.194885,27200593
09-11-2004,84.310272,84.410851,83.327766,83.552116,71.882065,20838087
10-11-2004,83.799683,84.557838,83.799683,84.225174,72.461128,23535796
11-11-2004,84.588783,85.370148,83.799683,84.465004,72.66745,37005381
12-11-2004,85.09938,85.401093,83.78421,84.410851,72.620865,8169705
15-11-2004,84.410851,84.410851,84.410851,84.410851,72.620865,0
16-11-2004,84.635201,84.635201,83.165306,84.302544,72.527687,31668358
17-11-2004,84.480476,84.921448,83.745529,84.132339,72.381264,22762823
18-11-2004,84.325752,85.037491,83.335503,84.441795,72.647476,44743795
19-11-2004,82.85585,84.016296,80.960457,81.594833,70.198158,57093802
22-11-2004,80.271927,83.366447,78.755608,82.399406,70.890373,87538521
23-11-2004,82.469032,82.840378,80.782516,81.741821,70.324615,54067946
24-11-2004,82.004852,82.004852,78.863914,79.707176,68.574165,53155224
25-11-2004,78.910332,80.975929,77.378548,77.881409,67.003403,114248196
26-11-2004,77.881409,77.881409,77.881409,77.881409,67.003403,0
29-11-2004,77.053619,79.374512,75.351631,78.879387,67.862,131462287
30-11-2004,79.219788,81.030083,79.080528,80.001152,68.827087,73002464
01-12-2004,80.921776,83.056992,80.921776,81.618042,70.218124,40096041
02-12-2004,82.175056,84.171021,81.246696,83.861572,72.148285,67371309
03-12-2004,80.496277,84.774452,80.496277,84.124603,72.374588,48138076
06-12-2004,84.171021,84.635201,81.795975,82.151848,70.677376,34733250
07-12-2004,82.793961,82.793961,79.142426,80.001152,68.827087,49067079
08-12-2004,80.61232,81.231224,78.299164,78.569939,67.595779,48004705
09-12-2004,78.616356,79.683968,77.363075,79.250732,68.181465,43576449
10-12-2004,79.374512,79.374512,76.69001,77.239288,66.450974,61335535
13-12-2004,77.208344,78.136703,75.25106,77.726677,66.870285,63503520
14-12-2004,77.672523,78.600883,76.744171,78.260483,67.329536,39417604
15-12-2004,78.24501,78.24501,76.171684,76.604912,65.905212,45062597
16-12-2004,76.589439,76.891159,75.514091,75.986008,65.372757,45699141
17-12-2004,75.815811,76.697746,74.059669,74.353645,63.968395,74349341
20-12-2004,75.042183,75.61467,73.046211,74.369118,63.981693,136329286
21-12-2004,74.810089,76.078842,74.485168,75.042183,64.560745,71162801
22-12-2004,75.498619,77.177399,75.049919,76.597176,65.898544,62398161
23-12-2004,77.161926,78.794289,76.976257,78.337845,67.396095,55992902
24-12-2004,79.683968,81.339531,78.964485,80.983665,69.672371,60812139
27-12-2004,80.457596,84.635201,78.345581,79.98568,68.813774,120445597
28-12-2004,80.44986,81.850128,80.240974,81.625778,70.224785,49613974
29-12-2004,81.881073,83.358711,81.47879,82.236946,70.750603,44792410
30-12-2004,82.6315,83.374184,80.643265,80.937248,69.632423,43606198
31-12-2004,82.198265,82.910004,81.324059,82.577347,71.043457,30907724
03-01-2005,83.459282,84.325752,82.592819,84.147812,72.394554,44391146
04-01-2005,85.09938,85.09938,81.942963,82.198265,70.717316,33984747
05-01-2005,81.385956,82.538666,79.8619,81.997124,70.544273,51895844
06-01-2005,81.695404,83.010574,80.805733,81.416901,70.045074,42447893
07-01-2005,82.778488,84.743507,81.625778,83.900253,72.18158,49904274
10-01-2005,84.348961,84.774452,82.175056,82.646973,71.103348,34479667
11-01-2005,82.778488,82.778488,80.937248,81.347267,69.985184,27302864
12-01-2005,81.850128,82.004852,79.69944,80.179085,68.980171,48233903
13-01-2005,81.231224,81.347267,80.22551,80.473068,69.23307,36850410
14-01-2005,81.022346,81.022346,79.080528,79.513763,68.407784,32457029
17-01-2005,79.683968,80.14814,78.043869,79.150162,68.094948,32591227
18-01-2005,79.389984,80.828941,78.732399,79.041847,68.001755,41206093
19-01-2005,79.529236,80.21003,79.096008,79.482819,68.381165,21031287
20-01-2005,78.925804,79.683968,78.012924,79.142426,68.088287,23675313
24-01-2005,79.451874,80.666473,78.229538,78.399734,67.449333,43338454
25-01-2005,78.275955,78.894859,77.123245,77.610634,66.770454,53055861
27-01-2005,78.152176,79.374512,77.935562,78.3069,67.369476,44646139
28-01-2005,78.446152,80.991402,75.815811,80.805733,69.519272,36676348
31-01-2005,81.231224,82.701126,80.875359,82.360725,70.857086,39622127
01-02-2005,82.608292,84.635201,82.012596,84.00856,72.274757,51812568
02-02-2005,84.201965,84.689354,82.035805,82.554131,71.023483,31670012
03-02-2005,83.521172,84.078186,82.933212,83.699104,72.008522,21304531
04-02-2005,84.171021,84.325752,82.376198,83.111145,71.502686,25704834
07-02-2005,92.495293,92.495293,81.795975,82.059013,70.597511,16694185
08-02-2005,82.314308,83.049255,81.850128,82.592819,71.05677,23284351
09-02-2005,82.662445,83.629478,82.6315,83.111145,71.502686,16695303
10-02-2005,83.227196,84.279327,82.2911,83.938934,72.214844,22942573
11-02-2005,84.178757,85.408829,84.031769,84.69709,72.867119,35951396
14-02-2005,85.393356,85.602242,83.374184,84.101395,72.354614,24847352
15-02-2005,84.116867,84.116867,82.85585,83.428337,71.775574,21839088
16-02-2005,83.405128,84.155548,82.329781,82.786224,71.223145,23201133
17-02-2005,82.933212,83.203987,82.028069,82.910004,71.329628,21753886
18-02-2005,82.933212,83.985352,82.175056,82.654709,71.109993,28009131
21-02-2005,82.662445,83.366447,82.252419,82.701126,71.14994,21666758
22-02-2005,82.623764,83.761002,82.322044,83.482491,71.822159,27514955
23-02-2005,83.505699,85.09938,83.505699,84.836342,72.986908,35992126
24-02-2005,85.145798,85.640923,84.418587,84.635201,72.813873,32128144
25-02-2005,85.09938,85.238632,83.273613,83.575325,71.902031,25746392
28-02-2005,83.583061,86.646645,82.910004,86.066422,74.045181,48994712
01-03-2005,86.259827,86.259827,84.248383,84.720299,72.88707,31503176
02-03-2005,84.635201,85.401093,84.256119,85.045227,73.166626,33582120
03-03-2005,85.130325,87.033455,85.130325,86.430023,74.358017,41941612
04-03-2005,86.577011,88.719971,86.577011,88.511093,76.148415,56297317
07-03-2005,85.903954,91.358055,85.903954,90.808777,78.125168,46864639
08-03-2005,91.102753,91.853172,90.081558,91.458626,78.68425,46811623
09-03-2005,92.07753,92.951729,90.367805,90.955765,78.251625,49226470
10-03-2005,90.978973,92.371506,90.437431,91.907333,79.070282,34883671
11-03-2005,92.216782,92.959465,90.592155,90.971237,78.264946,38197629
14-03-2005,90.870667,91.582405,89.129997,89.586441,77.07354,22840910
15-03-2005,89.741165,90.375542,88.070122,88.325417,75.988663,32349115
16-03-2005,88.356361,89.400764,87.822563,88.859222,76.447891,27634844
17-03-2005,88.039177,88.936584,86.37587,87.033455,74.877144,30036255
18-03-2005,86.646645,88.797333,85.896217,88.480148,76.12178,31039065
21-03-2005,88.658081,89.24604,86.337189,86.60022,74.50441,17654534
22-03-2005,86.507385,86.739479,83.722321,84.279327,72.507713,30815858
23-03-2005,84.171021,88.178429,83.44381,85.524879,73.579292,88157279
24-03-2005,85.873009,87.791611,85.873009,86.646645,74.544365,52155910
28-03-2005,86.956093,88.704498,86.878731,87.590469,75.356354,26094923
29-03-2005,87.729721,87.86898,84.341225,84.967865,73.100067,30840728
30-03-2005,84.789925,85.826591,83.412865,84.039505,72.301392,37415454
31-03-2005,84.341225,85.62545,84.101395,84.488213,72.687401,40750126
01-04-2005,86.182465,87.667831,84.774452,87.358383,75.156708,32495962
04-04-2005,87.729721,87.969551,86.507385,87.428009,75.216583,22290137
05-04-2005,87.567261,88.162956,85.648659,86.035477,74.018578,25177800
06-04-2005,86.337189,88.642609,86.337189,88.441467,76.088516,28396409
07-04-2005,88.642609,89.261513,87.195915,87.489899,75.269836,23600355
08-04-2005,87.729721,87.884453,85.62545,86.159256,74.125061,21715761
11-04-2005,86.182465,86.182465,84.325752,84.689354,72.860466,12056844
12-04-2005,84.820869,85.46299,84.325752,84.898232,73.040161,21533167
13-04-2005,85.254105,85.532616,84.016296,84.410851,72.620865,13377920
15-04-2005,84.155548,84.155548,81.393684,81.966171,70.517639,25289274
18-04-2005,81.54068,81.54068,79.683968,80.233238,69.026733,28803134
19-04-2005,81.0765,82.082222,79.219788,79.529236,68.421089,23386008
20-04-2005,79.931526,82.306572,79.69944,82.012596,70.557571,28056370
21-04-2005,81.695404,84.480476,81.231224,84.000824,72.268105,39343473
22-04-2005,84.635201,85.068436,82.964157,84.712563,72.88044,35985547
25-04-2005,84.325752,84.913712,83.482491,84.588783,72.773956,22381970
26-04-2005,83.861572,85.207687,83.722321,84.658409,72.833839,25023766
27-04-2005,85.873009,86.569275,82.51545,83.397392,71.748955,86578741
28-04-2005,83.521172,85.09938,82.523186,84.147812,72.394554,48547845
29-04-2005,85.130325,85.130325,81.246696,81.70314,70.291344,24317267
02-05-2005,81.92749,82.85585,81.177071,82.600555,71.0634,19855668
03-05-2005,82.469032,84.016296,81.316322,83.699104,72.008522,22325360
04-05-2005,83.861572,84.325752,83.087936,83.761002,72.061783,13559621
05-05-2005,83.977615,84.69709,83.428337,83.730057,72.035164,11226622
06-05-2005,83.552116,85.176743,83.552116,84.960129,73.093407,29961581
09-05-2005,84.983337,85.865273,84.511421,85.62545,73.665817,20455217
10-05-2005,85.679604,85.989052,84.039505,84.209702,72.447807,14688668
11-05-2005,83.861572,84.704826,83.497963,83.938934,72.214844,20221126
12-05-2005,83.536644,83.768738,82.724335,83.405128,73.379349,23845077
13-05-2005,83.32003,83.397392,82.623764,82.971893,72.998177,11467590
16-05-2005,83.165306,84.116867,83.165306,83.590797,73.542709,15594539
17-05-2005,83.861572,84.124603,81.223488,81.37822,71.5961,23303165
18-05-2005,81.695404,82.252419,80.937248,81.942963,72.092941,28891497
19-05-2005,82.159584,82.778488,80.867622,81.122917,71.371468,19577835
20-05-2005,81.231224,81.525208,79.776802,80.527222,70.847374,27373731
23-05-2005,81.0765,82.461296,80.767044,82.182793,72.303932,13257869
24-05-2005,82.492241,82.894531,81.47879,82.159584,72.283516,23685777
25-05-2005,81.695404,82.623764,81.308586,82.105431,72.23587,26053735
26-05-2005,82.159584,82.546394,81.471054,82.06675,72.201836,50214907
27-05-2005,82.175056,83.459282,81.904282,82.198265,72.317558,27100183
30-05-2005,82.236946,82.732071,81.231224,81.509735,71.711784,14748929
31-05-2005,81.54068,83.227196,81.13839,82.778488,72.828026,35038215
01-06-2005,83.242668,84.201965,82.933212,83.706841,73.644806,28477637
02-06-2005,84.171021,84.372169,81.780502,81.981651,72.126984,24747181
03-06-2005,81.695404,85.996788,81.695404,85.586769,75.298729,60690518
06-06-2005,85.718285,87.590469,84.944656,85.455254,75.183022,40455948
07-06-2005,85.408829,85.996788,84.325752,84.766716,74.577263,27213358
08-06-2005,85.300522,86.646645,85.09938,86.406815,76.020195,33456627
09-06-2005,86.770424,87.226868,86.136047,86.499649,76.101883,26166366
10-06-2005,86.801369,88.101067,86.801369,87.660095,77.122841,40784277
13-06-2005,87.714249,92.820213,86.747215,88.132011,77.538025,21074835
14-06-2005,88.348625,88.967529,87.389328,88.820541,78.143806,21399776
15-06-2005,87.845772,89.276985,87.845772,88.959801,78.266319,22424522
16-06-2005,89.276985,92.062057,89.122261,91.32711,80.349052,53175537
17-06-2005,91.288422,93.69442,90.360069,92.874367,81.71032,58352284
20-06-2005,96.703842,99.90667,95.365456,97.554832,85.828156,155761813
21-06-2005,97.786926,100.262543,96.084938,99.976295,87.958565,106483781
22-06-2005,99.488914,102.119255,99.334183,101.276001,89.102028,82964271
23-06-2005,101.221848,101.353363,100.061401,100.664833,88.564331,41436280
24-06-2005,100.417267,101.887169,99.496651,101.291473,89.115646,41665679
27-06-2005,100.262543,104.440147,99.837044,100.363113,88.298874,80411102
28-06-2005,103.666519,103.666519,97.036499,97.407845,85.698853,64705024
29-06-2005,98.096375,100.107819,97.895233,99.310974,87.373215,57079157
30-06-2005,100.262543,101.05938,98.506401,99.419281,87.468506,46505126
01-07-2005,99.488914,99.798363,98.645653,99.040207,87.134987,22709581
04-07-2005,99.334183,100.494629,98.870003,99.705528,87.720345,24656130
05-07-2005,99.643639,100.262543,98.475456,98.723015,86.855942,30380017
06-07-2005,98.614708,100.107819,98.614708,99.829308,87.829239,21699041
07-07-2005,99.241348,99.241348,94.274643,94.994118,83.575264,56459908
08-07-2005,97.168022,97.168022,95.156578,95.976624,84.439674,35812674
11-07-2005,95.643967,98.40583,95.643967,98.080902,86.291016,26652476
12-07-2005,98.235626,99.643639,97.562569,98.761696,86.889954,33174399
13-07-2005,99.024734,99.241348,97.338219,97.624458,85.889442,17703821
14-07-2005,97.732765,100.08461,96.10041,99.256821,87.325577,54455625
15-07-2005,99.488914,103.666519,99.488914,103.148186,90.749168,45882058
18-07-2005,103.202339,104.107483,101.840752,102.397758,90.088936,50665722
19-07-2005,102.738159,103.945023,102.289452,102.83873,90.476906,34178968
20-07-2005,103.047615,105.677956,103.047615,105.074524,92.443954,37653067
21-07-2005,104.594872,106.188553,103.76709,104.943008,92.328247,32136785
22-07-2005,105.213776,106.977654,104.927536,106.691414,93.866486,24731579
25-07-2005,106.977654,107.642982,105.925522,106.381958,93.594223,35579882
26-07-2005,105.987411,107.132385,105.24472,106.938972,94.084282,28485457
27-07-2005,107.147858,109.06646,106.668205,108.130363,95.132469,48872011
28-07-2005,218.310669,218.310669,218.310669,218.310669,192.068451,0
29-07-2005,107.998848,110.149544,107.22522,108.826637,95.745041,49208606
01-08-2005,108.772476,109.840088,107.766762,109.507431,96.343994,28799722
02-08-2005,110.149544,115.495331,110.010292,114.721703,100.931473,58765666
03-08-2005,117.560928,117.576401,109.956139,110.551826,97.262856,168920249
04-08-2005,110.938644,116.918808,110.938644,112.826302,99.263947,93495588
05-08-2005,112.950089,114.481873,111.766434,112.292496,98.794281,51960455
08-08-2005,116.013664,123.62619,109.40686,110.056709,96.82724,71837787
09-08-2005,110.474464,112.145508,108.710587,109.491959,96.330376,57542097
10-08-2005,111.356407,111.812851,109.731781,111.317726,97.936668,47196981
11-08-2005,111.812851,112.872719,110.31974,111.031479,97.68483,42720801
12-08-2005,111.37188,111.820587,108.640961,108.958153,95.860756,41750668
16-08-2005,109.00457,109.85556,107.859596,108.277359,95.261795,33632118
17-08-2005,108.308304,111.093369,107.534668,110.62146,97.324112,45230293
18-08-2005,111.402824,115.116249,109.120613,109.600266,96.425682,56062134
19-08-2005,116.044609,116.044609,108.795692,109.197975,96.071739,41882469
22-08-2005,109.809143,110.412575,107.472778,108.199989,95.19371,32761786
23-08-2005,109.081932,109.314018,105.685692,106.01062,93.267517,42726579
24-08-2005,106.29686,107.844124,105.693428,107.511459,94.587952,44698819
25-08-2005,108.230942,108.432083,107.217484,107.743553,94.792145,46545785
26-08-2005,108.223206,108.911736,107.318054,108.114891,95.118828,23425401
29-08-2005,109.236656,112.176453,107.232956,108.362457,95.336655,29523323
30-08-2005,108.772476,109.824615,108.161308,109.484222,96.323593,29074452
31-08-2005,110.165016,111.983047,109.584793,111.30999,97.929878,43380864
01-09-2005,111.2481,112.864983,111.2481,112.439491,98.923615,34503658
02-09-2005,112.176453,113.352371,111.418297,113.027451,99.44088,32111961
05-09-2005,113.259537,114.079582,112.671577,113.004242,99.420486,24101615
06-09-2005,112.950089,113.708244,112.253815,112.779884,99.223091,20038727
08-09-2005,113.568993,115.348343,113.468414,114.288467,100.550323,34315758
09-09-2005,114.497345,115.270981,113.661827,114.752647,100.958717,26463795
12-09-2005,115.309662,116.648041,115.139458,116.431427,102.435684,24367013
13-09-2005,116.508789,117.506767,116.036873,116.400482,102.40847,35266302
14-09-2005,116.044609,116.972961,113.963539,114.644341,100.863419,27405542
15-09-2005,114.729439,118.203041,113.739189,117.715652,103.565536,35127870
16-09-2005,118.203041,118.806473,116.965225,118.218513,104.007965,25226376
19-09-2005,119.819923,129.969955,117.282417,118.241722,104.028374,24885315
20-09-2005,118.365501,120.841118,116.972961,120.369202,105.900124,62470961
21-09-2005,120.686394,121.460022,116.044609,121.034531,106.485474,74024761
22-09-2005,121.305298,121.305298,116.044609,116.733139,102.701134,54364141
23-09-2005,118.829681,118.829681,114.358093,115.696472,101.789063,68295464
26-09-2005,116.044609,121.227936,116.044609,120.725075,106.213211,41736042
27-09-2005,122.218185,123.16201,120.69413,121.924202,107.268219,46036621
28-09-2005,122.23365,124.345665,121.460022,123.85054,108.962967,45100890
29-09-2005,123.780914,125.854248,123.780914,125.06514,110.031586,46138718
30-09-2005,124.709274,125.312706,120.841118,122.782928,108.023705,55821600
03-10-2005,121.460022,124.214149,121.460022,122.891243,108.11898,31076486
04-10-2005,123.16201,125.157974,122.898979,124.809845,109.806961,28008705
05-10-2005,125.018723,125.312706,123.479202,124.098106,109.180794,24885509
06-10-2005,123.780914,123.780914,121.754005,122.365173,107.656166,38598434
07-10-2005,122.99955,122.99955,120.021072,121.986092,107.322647,51598215
10-10-2005,122.078926,122.682358,120.732811,121.142838,106.580765,24010066
11-10-2005,121.769478,122.357437,119.448586,122.047981,107.377098,24509244
13-10-2005,121.568329,122.682358,119.618782,119.951447,105.532578,39044771
14-10-2005,119.912766,120.284103,117.823959,118.187569,103.980736,47206288
17-10-2005,120.284103,120.655449,117.444878,119.293854,104.954025,40230020
18-10-2005,120.276367,120.903008,115.812515,117.042595,102.973404,40595336
19-10-2005,116.067818,117.251472,113.723717,115.626846,101.727814,56565921
20-10-2005,116.818237,118.504753,114.040909,115.758362,101.843529,49160450
21-10-2005,116.663513,119.60331,115.000206,119.324806,104.981262,61421461
24-10-2005,119.170074,119.982391,116.663513,117.143166,103.061874,31540978
25-10-2005,117.754333,120.593559,117.599609,118.767792,104.491196,32434014
26-10-2005,119.123657,119.897285,117.800751,118.141151,103.939896,27282506
27-10-2005,118.520226,119.108185,115.294189,116.091026,102.1362,68642949
28-10-2005,116.818237,117.382988,114.110535,114.744911,100.951889,39756422
31-10-2005,114.110535,118.350029,114.110535,117.978683,103.796967,30742024
02-11-2005,118.172096,120.593559,117.089012,120.330521,105.866089,33294605
04-11-2005,120.330521,120.330521,120.330521,120.330521,105.866089,0
07-11-2005,118.350029,122.341965,118.350029,121.924202,107.268219,33007265
08-11-2005,123.007286,123.007286,121.073212,122.303284,107.601723,28093370
09-11-2005,122.543106,123.920166,121.78495,122.411591,107.697006,27480281
10-11-2005,122.75972,123.06144,121.166046,121.568329,106.955116,20799884
11-11-2005,121.769478,124.438499,121.769478,123.069176,108.275536,32500945
14-11-2005,123.007286,124.245094,121.630219,123.541092,108.690735,20757616
16-11-2005,123.935638,126.720711,123.935638,126.480888,111.277138,37319988
17-11-2005,113.723717,128.724411,113.723717,128.314392,112.890244,38598376
18-11-2005,128.724411,129.196335,127.432449,127.827003,112.461449,24017492
21-11-2005,127.803795,129.018402,126.999222,128.275711,112.856224,33270382
22-11-2005,128.360809,129.807495,126.101807,126.767128,111.528976,44307172
23-11-2005,127.030167,129.026138,126.666557,128.732147,113.257782,37226429
24-11-2005,128.886887,131.269669,128.886887,130.60434,114.904938,37863393
25-11-2005,130.898315,130.898315,129.405212,130.37999,114.707535,30368248
28-11-2005,130.898315,131.517227,130.395462,131.192291,115.422218,24269162
29-11-2005,131.393448,133.969635,130.06279,131.230988,115.456238,52244208
30-11-2005,131.548172,132.360474,128.283447,128.840454,113.353065,41023499
01-12-2005,128.886887,130.48056,128.46138,129.90033,114.285545,39286560
02-12-2005,130.279419,131.393448,129.196335,129.877121,114.265137,26170373
05-12-2005,131.05304,131.811203,129.351059,130.008636,114.380836,24829972
06-12-2005,130.279419,131.022095,128.422699,129.467102,113.904396,32538599
07-12-2005,129.969955,131.501755,128.267975,130.503769,114.816444,34115203
08-12-2005,131.517227,131.85762,129.235016,130.921524,115.18399,30601809
09-12-2005,129.969955,133.822647,129.969955,133.582809,117.525375,41865981
12-12-2005,134.008316,135.137817,133.07222,133.559601,117.504959,17248177
13-12-2005,133.977371,135.308014,132.956177,134.859314,118.64843,25916059
14-12-2005,134.634949,135.137817,132.445587,133.366196,117.334793,25547841
15-12-2005,133.683395,133.822647,129.830704,130.782272,115.061462,34078196
16-12-2005,131.517227,132.136124,130.294891,131.416656,115.619591,31197403
19-12-2005,132.136124,133.29657,132.136124,132.62352,116.681404,15787900
20-12-2005,133.033539,134.101151,131.865356,132.221222,116.327477,23418304
21-12-2005,132.46106,133.590546,131.370239,133.087692,117.089783,24295376
22-12-2005,133.683395,134.573059,132.012344,132.437851,116.518051,37025416
23-12-2005,132.290848,133.064484,130.0009,130.418671,114.741577,37540966
26-12-2005,129.969955,130.263947,127.958519,128.840454,113.353065,34403377
27-12-2005,129.196335,134.596268,128.136459,134.132095,118.008652,38084339
28-12-2005,134.61174,137.690796,134.302292,134.998566,118.77095,70042777
29-12-2005,134.302292,138.479904,134.302292,137.876465,121.302895,58712139
30-12-2005,138.944077,139.38504,136.971313,137.597961,121.057884,31977950
02-01-2006,138.170441,139.562988,137.729477,138.920868,122.221771,23666465
03-01-2006,139.176163,142.951492,138.634628,142.348053,125.237,31699387
04-01-2006,142.502777,144.823669,142.348053,143.872101,126.577827,27926553
05-01-2006,144.359497,144.823669,142.348053,142.611084,125.468407,34309779
06-01-2006,142.611084,144.119675,141.280441,142.45636,125.332253,41098419
09-01-2006,142.812225,143.199051,140.21283,140.824005,123.896126,40327444
10-01-2006,140.646072,140.800797,137.435501,138.340652,121.711266,62046055
12-01-2006,133.544128,138.789352,133.544128,137.218887,120.724388,127177465
13-01-2006,137.698532,138.789352,136.63092,136.955841,120.492958,65481486
16-01-2006,137.39682,137.39682,133.71434,135.068192,118.832199,99382583
17-01-2006,135.424057,144.978394,134.92894,143.663223,126.394066,291801549
18-01-2006,143.663223,180.142426,143.663223,171.796539,151.145599,246313865
19-01-2006,173.35675,180.699646,171.226944,174.471191,153.498734,41073520
20-01-2006,175.090317,175.684677,173.852051,174.396896,153.433365,15585673
23-01-2006,173.852051,174.842667,171.870834,173.938736,153.030258,16858028
24-01-2006,175.833282,176.823883,170.620193,171.734634,151.091095,45680556
25-01-2006,172.366135,173.30722,169.641968,170.483978,149.990799,54017608
27-01-2006,172.093719,174.149246,172.068954,173.022415,152.224106,25355568
30-01-2006,173.35675,177.864029,173.35675,176.093307,154.925873,29303079
31-01-2006,175.437027,178.260269,175.437027,176.799118,155.546844,25071618
01-02-2006,176.972473,178.012619,173.604401,174.545486,153.564087,19939782
02-02-2006,175.808517,177.294434,173.604401,175.498947,154.402954,20280130
03-02-2006,175.090317,175.090317,172.118484,172.514725,151.777451,13847225
06-02-2006,172.118484,178.990845,169.270493,178.396484,156.952209,38464590
07-02-2006,178.446014,179.17659,174.966492,178.446014,156.995773,27464883
08-02-2006,178.297424,178.805099,176.823883,177.443024,156.113327,27258476
10-02-2006,177.071533,179.188965,177.071533,178.210739,156.788757,20860964
13-02-2006,177.071533,178.557449,177.071533,177.517319,156.17868,12803585
14-02-2006,177.071533,179.387085,176.353348,176.873413,155.612213,26679754
15-02-2006,176.353348,178.037384,172.48996,173.802521,152.910477,30927072
16-02-2006,173.802521,175.684677,171.883224,172.626175,151.875519,16389642
17-02-2006,174.099701,175.214142,170.880219,171.660324,151.025772,18703933
20-02-2006,171.870834,174.211151,170.632568,173.864441,152.96489,13026761
21-02-2006,173.864441,174.842667,171.945129,172.79953,152.028015,13568968
22-02-2006,173.171005,174.718842,172.86145,174.334976,153.378891,11855252
23-02-2006,174.595016,175.053177,172.130875,173.443436,152.594513,25081680
24-02-2006,173.852051,175.189377,173.1091,174.062561,153.139191,9696300
27-02-2006,174.099701,174.805511,172.6138,173.381516,152.54007,21800450
28-02-2006,174.285446,177.046768,172.19278,175.548477,154.446518,31175905
01-03-2006,175.337967,176.799118,173.876816,175.399887,154.315796,18265710
02-03-2006,175.833282,178.062149,175.090317,176.613388,155.383408,15432761
03-03-2006,177.071533,177.814499,175.399887,177.257278,155.949905,16900394
06-03-2006,177.566849,181.752167,177.566849,181.331161,159.534103,24754561
07-03-2006,181.603577,183.262848,180.538666,181.405457,159.599457,21785239
08-03-2006,181.529282,181.529282,176.241898,178.285034,156.854111,28379636
09-03-2006,179.300415,180.464371,176.204758,179.981461,158.346649,18649704
